Date,Author,Verified,Helpful,Title,review,Rating,Images,Videos,URL,Variation,Style
"Reviewed in the United States on March 6, 2023",TiffMurphTiffMurph,yes,yes,Exactly as described,"This is a great raised bed! I put it together in about an hour (while chatting with 2 teenagers who were sitting in chairs watching me - haha). Very simple directions, only a few parts to assemble, but LOTS of screws. 72 to be exact. It was straight forward instructions and assembly. The directions say to use a drill, but I only needed a screwdriver to tighten after everything was assembled. Mostly just hand tightening needed. It came with white cloth gloves that were handy as I did cut myself on the metal before being safe and putting the gloves on. It is flimsy until you fill with your choice of filler, but that's to be expected with a bottomless and metal raised bed. Once I filled with wood and soil, it is sturdy as a rock and looks great! Overall, very satisfied!",5,https://m.media-amazon.com/images/I/91j5ienP7aL.jpg,-,https://www.amazon.com/gp/customer-reviews/R2U7SM9P8TR4C/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP,-,-
"Reviewed in the United States on February 19, 2023",Louis,yes,yes,Great Bed,"There aren't many beds available like this. The depth makes a big difference, especially for root vegetables. I find that I have fewer critter problems in the taller beds, too.Out of the box it's hard to imagine the finished product, but once you get it together it's very sturdy and nice looking.Thanks for the great product!",5,-,-,https://www.amazon.com/gp/customer-reviews/R21RHD5H1UYGQG/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP,-,-
"Reviewed in the United States on May 8, 2022",LeiaLeia,yes,yes,Only small issues (easily fixable) with this! Like it a lot!!,"This is a pretty sturdy garden bed and was really easy to put together! They even included gloves to make sure you don’t cut your hands on the steel. The only BIG issue I had were the pieces that join together the walls were very VERY stuck together. I had to get help from my dad to get them apart safely and not ruin them. I also thought this would be an easy issue to fix? Possibly putting a piece of packaging to keep them from resting into place. One other issue, is the packaging is very low waste, which is great for me, but could be bad for other shoppers who have rough delivery people. And this is also why I think the joint pieces got stuck? I like this garden bed a lot though! I hope it lasts me a very long time :)",5,https://m.media-amazon.com/images/I/91N6xl0m-mL.jpg,-,https://www.amazon.com/gp/customer-reviews/R3Z780T3XK6ZX/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP,B09NR5148M,Color: Silver | Size: 6x3x1FT
"Reviewed in the United States on July 25, 2022",RICH CRICH C,yes,yes,2 beds into one,"I took 2 kits and turned them into1 at about 13'6"" x 9'.  Used every piece except the cross beams (now too short).  Bought L shaped vinyl pieces and created my own.  I also added 16 concrete reinforcing stakes to give it more support.I would buy again if I decide to increase my ""crops.""  I found wearing the provided gloves to be a pain in the #$% when trying to put the small nut on the small screw.  Amazing the amount of nicks I ended up with.  We've had several 100 plus temperatures, hope the plants survive.",5,https://m.media-amazon.com/images/I/91Y-j0hjh0L.jpg,-,https://www.amazon.com/gp/customer-reviews/R1B4EJPEMDK94J/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP,B09NR47L5S,Color: Brown | Size: 6x3x1FT
"Reviewed in the United States on March 28, 2023",Danny McGovern,yes,yes,Absolute pain to assemble,"I bought several raised garden beds at once to test out. I liked this one because of the look. However, it took hours to assemble (despite the instructions claiming a 30-minute assembly). Each piece of metal siding was coated in plastic that was bubbling up everywhere. The plastic had to be peeled off which was extremely tedious, as it would not peel off in large pieces. This bed was not worth the cost - others on the market are cheaper, look just as nice, and are much easier to assemble.",2,-,-,https://www.amazon.com/gp/customer-reviews/R3UZ7IJJZTIGCB/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP,-,-
"Reviewed in the United States on July 27, 2022",nicknick,yes,yes,Nice raised planter box,Planter is easy to assemble and looks nice when finished. The 2 interior supports provide plenty of strength and stability when filled. We're very pleased with the quality of the planter box. The rolled edges add strength and greatly reduce the risk of scraps or cuts.  Only negative we noticed was the seam on the top where the panels connect could be cleaner both esthetically and for safety purposes.,5,"https://m.media-amazon.com/images/I/71he-RK2NYL.jpg , https://m.media-amazon.com/images/I/91HScxXDwOL.jpg , https://m.media-amazon.com/images/I/91d0rNppPYL.jpg",-,https://www.amazon.com/gp/customer-reviews/R3INPL712H7IDV/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP,B09NR47L5S,Color: Brown | Size: 6x3x1FT
"Reviewed in the United States on April 15, 2022",BLowe,yes,yes,Planting Season,Packaging was not stable/secure.  One planter was damage and had to be returned.  Product was very flimsy.  I ordered three units and I kept the two that were not damaged.  I would not recommend this 2-ft. model.,4,-,-,https://www.amazon.com/gp/customer-reviews/RHU7907OET7AE/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP,B09NR5JW8Y,Color: Silver | Size: 6x3x2FT
"Reviewed in the United States on April 26, 2022",Amazon Customer,yes,yes,Assembly,"The instructions stated that the average person could assemble this unit in 30 minutes! That is total BS. There are 48 washers that have to be separated from each other, 48 screws about 1/2 inch long and 48 nuts. More than half have to be assembled into a slotted sheet metal. The average person doesn’t have fingers the size of a 10 yr old, which is required for the screws that fit into the slotted areas. I bought 2 units. The first unit took me almost 3 Hours to assemble, the second just under 2 hrs. I also used an electric screwdriver to help me along. 30 minutes to assemble by the average person is total crap. Other then that the units are fine.",3,-,-,https://www.amazon.com/gp/customer-reviews/RE3HPSJFJEB6T/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP,B09NR47L5S,Color: Brown | Size: 6x3x1FT
"Reviewed in the United States on May 3, 2022",Amazon Customer,-,yes,The planter is just as described.,"The planter box is just as pictured.  The pieces were labeled, and the assembly was easy.",5,-,-,https://www.amazon.com/gp/customer-reviews/R3Q3PZSVM6FTJ1/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP,B09NR47L5S,Color: Brown | Size: 6x3x1FT
"Reviewed in the United States on May 17, 2023",M. PotterM. Potter,yes,yes,Very nice looking and well made!,I really like how these look in my garden. One picture shows it filled with new plants and my transferred onions and the other picture shows what it looks like on the inside and how easy it was to put together it took me about 15 minutes to do put them together and I was able to carry them very easily to my garden. I have two more to put together for the season and I’m really excited about these. I highly recommend them.,5,"https://m.media-amazon.com/images/I/81EmAIRrS+L.jpg , https://m.media-amazon.com/images/I/91SAuBLRBiL.jpg",-,https://www.amazon.com/gp/customer-reviews/RNM063ZBNMFEJ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP,B09NR47L5S,Color: Brown | Size: 6x3x1FT
"Reviewed in the United States on May 19, 2023",it's well good.it's well good.,yes,yes,Looks great and easy essembly!,This is my first raised bed and it was very easy to put together. I was able and move it around on my yard (before filling it) to get an idea of where I wanted it to end up. It also looks great!  I will most likely buy another once I make sure I can successfully plant this one!,5,"https://m.media-amazon.com/images/I/81+QLIv0t7L.jpg , https://m.media-amazon.com/images/I/91AOeCyaLoL.jpg",-,https://www.amazon.com/gp/customer-reviews/R2VATBG4APWA2N/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP,-,-
"Reviewed in the United States on May 3, 2023",Debbie RuizDebbie Ruiz,yes,yes,Let the growing begin!,"Bought 2 to establish my raised bed gardens. These went together with many screws with wing nuts perfectly. I do recommend these to anyone who is interested in gardening. The 1 foot height is perfect for what I am growing.Followed several practices like adding a layer of cardboard, followed by branches and old wood. Next a layer of leaves raked from the year before full of worms. Worm casting dirt mixed with potting soil, coconut pith( peat) and perilite.Only the first week and the plants are doing well.",5,"https://m.media-amazon.com/images/I/9113nKlhY5L.jpg , https://m.media-amazon.com/images/I/9192QXOMbFL.jpg , https://m.media-amazon.com/images/I/91Nte+NMEVL.jpg",-,https://www.amazon.com/gp/customer-reviews/R1A4BZENGJFWFT/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP,-,-
"Reviewed in the United States on May 16, 2023",Michael BarnesMichael Barnes,yes,yes,Easy to put together!,I assembled the above ground garden bed and installed it along with another enclosure just the same and was surprised as to how easy it was to assemble and install!I filled the containers and planted some lettuce and onions on Mother’s Day and not having to bend over to ground level is making this garden experience enjoyable!,5,"https://m.media-amazon.com/images/I/91GcuM3HFyL.jpg , https://m.media-amazon.com/images/I/91tM5ddy6qL.jpg",-,https://www.amazon.com/gp/customer-reviews/RHHLH7DA97V59/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP,-,-
"Reviewed in the United States on May 18, 2023",Cliente AmazonCliente Amazon,yes,yes,Great Deep Raised Bed,I needed a deep pretty resistant raised bed to plant my roses. It’s not easy to find such kind of product. Many of them are not stackable and you can not get more than 16” inches of depth. This item is working pretty well for me. I just planted my two rose bush and other plants around.,5,"https://m.media-amazon.com/images/I/81uDOD+jlML.jpg , https://m.media-amazon.com/images/I/81wtC4Pi2mL.jpg",-,https://www.amazon.com/gp/customer-reviews/RB2NCYRLMF7EN/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP,-,-
"Reviewed in the United States on May 17, 2023",BeaBea,yes,yes,Easy assembly and very steady,The garden bed are pretty big for what I need it for and good quality. I bought 3 of them and its Easy to put together. I’ll buy more in the future from the same seller.I’m going to order maybe 4 more from the same seller.,5,https://m.media-amazon.com/images/I/81J-qAPMvnL.jpg,-,https://www.amazon.com/gp/customer-reviews/RPXV9MAONSGCN/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP,B0BM61W2ZH,Color: Green | Size: 8x4x1FT
"Reviewed in the United States on May 16, 2023",Anna SimmonsAnna Simmons,yes,yes,Everything I wanted,It doesn't bow out at all which is what I was worried about it actually curves in just a little. Super easy to set up. Used a garden cloth under to keep weeds out. I definitely underestimated the amount of soil I would need for it though. Works great!,5,https://m.media-amazon.com/images/I/91SAEGMcwzL.jpg,-,https://www.amazon.com/gp/customer-reviews/R1X02PCBNS7LON/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP,B0BM5ZJWQP,Color: Silver | Size: 8x4x2FT
"Reviewed in the United States on May 5, 2023",PrincePrince,yes,yes,STURDY AND EASY TO ASSEMBLE,"I have the wood grain painted steel garden bed, and I absolutely love it! It is the look I was hoping for with the lasting power of a metal garden bed. I’m growing sage, two pepper plants, and two tomato plants, with room for more in the middle! It was quick and easy to assemble with the tutorial video above, and no extra tools were needed.",5,"https://m.media-amazon.com/images/I/817gCSG0n-L.jpg , https://m.media-amazon.com/images/I/81NNp+62P-L.jpg , https://m.media-amazon.com/images/I/81Y9fOG2amL.jpg",-,https://www.amazon.com/gp/customer-reviews/R140J6RQSHWOW6/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP,B09NR47L5S,Color: Brown | Size: 6x3x1FT
"Reviewed in the United States on March 4, 2023",rcbeauprercbeaupre,yes,yes,Nice Looking Product - Easy to Assemble,"After looking at a variety of various raised bed products on Amazon, I decided to go with this one primarily because I liked the faux wood finish and the sturdy construction. These were very easy to assemble and look really nice in the yard. There's only one feature that I don't particularly care for, but it shouldn't be noticeable once the bed is full of plants. To preserve the faux wood finish, the sheets of metal come with a protective plastic covering, which I believe is intended to stay on the product (versus just for shipping purposes). On both raised beds that I purchased, there are lots of areas along the top edge where the plastic has bubbled or peeled, but it is not visible on the majority of the product. Since it is only noticeable on the top edges that will eventually be covered with plant foliage, I'm still very happy with the products themselves.",5,"https://m.media-amazon.com/images/I/81UQJH7UNsL.jpg , https://m.media-amazon.com/images/I/81Xnqm9uEjL.jpg",-,https://www.amazon.com/gp/customer-reviews/RBB4B6T9H5VOJ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP,-,-
"Reviewed in the United States on May 1, 2023",Lori ODeaLori ODea,yes,yes,Great way to start a raised bed,Loved that's galvanized since we live near the coast. Grandkids love to tend to the garden when they come over! May by another for more vegi's,5,https://m.media-amazon.com/images/I/918zYrutDGL.jpg,-,https://www.amazon.com/gp/customer-reviews/R2I9NFXVROVK3H/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP,B0BM61W2ZH,Color: Green | Size: 8x4x1FT
"Reviewed in the United States on March 31, 2023",AllanTico,yes,yes,Does the job,"Good, affordable planter boxes.They're easy to put together, but it takes a bit as there are many screws.We have them already full of dirt to the top and they're holding up fine.",4,-,-,https://www.amazon.com/gp/customer-reviews/R2DGIL9KJ8ZH1D/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP,B09NR47L5S,Color: Brown | Size: 6x3x1FT
"Reviewed in the United States on March 27, 2023",lakota murrell,yes,yes,Great look for an aluminum garden bed!,"This is a great garden bed that looks realistically like wood. Despite being flimsy and thin material (but good quality), it was easy to assemble and the wrench included is not needed. There is no bottom to this so if you are using this in an apartment I suggest getting a tarp or garden fabric to line the base. Takes around 12-15 full-size garden soil bags from lowes/home depot to fill but does the job well. Would definitely consider buying again.",5,-,-,https://www.amazon.com/gp/customer-reviews/R2XK5M9NMPTG8U/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP,-,-
"Reviewed in the United States on March 31, 2023",joanne collins,yes,yes,Will Purchase More,"I bought this garden bed because I wanted to start my first backyard garden.  Super easy to put together, set up, and fill with soil.  I am very pleased with how sturdy this garden bed is with soil in it.  I have decided to purchase 2 more and make my backyard garden just a bit bigger.  Recommend to anyone wanting to get started with an above-ground garden.",5,-,-,https://www.amazon.com/gp/customer-reviews/R2YDH2TDHII8GO/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP,-,-
"Reviewed in the United States on March 17, 2023",Sue Lindow,yes,yes,I can’t wait for spring so I can start my gardens,The media could not be loaded.                  We bought 3 new beds to replace the wood ones I built that didn’t hold up. My husband and I put 1 together completely and started the 2nd. Everything went together nicely and seems pretty sturdy. I really like the wood grain look since our home is rural and rustic  As you can see we won’t be able to do much with it until the snow is gone,5,-,-,https://www.amazon.com/gp/customer-reviews/RI6B57L38NU2E/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP,B09NR47L5S,Color: Brown | Size: 6x3x1FT
"Reviewed in the United States on March 6, 2023",Rick MohnkernRick Mohnkern,yes,yes,Great Garden Bed,"4x8 Metal Garden Bed - Wood GrainGood quality, a little wobbly until filled. I raised off ground using six 4x4 legs and a 2x4 frame. I also added 1/4in screen to frame to keep dirt in. Added cardboard to bottom and filled with 24 cu ft of garden soil. At about $75, I felt it was a good price. I will likely buy another one.",5,"https://m.media-amazon.com/images/I/81LB4ya4bdL.jpg , https://m.media-amazon.com/images/I/91EDz+E5WRL.jpg , https://m.media-amazon.com/images/I/91skpTPGbxL.jpg",-,https://www.amazon.com/gp/customer-reviews/R14GF9NBPXZHP9/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP,-,-
"Reviewed in the United States on February 20, 2023",KenKen,yes,yes,Love this garden beds!!!,I really liked the first one and had to get a second one! Perfect size and depth for vegetables and excellent if you have a small back yard.,5,"https://m.media-amazon.com/images/I/719TWWrdSPL.jpg , https://m.media-amazon.com/images/I/81-J7QxSr-L.jpg",-,https://www.amazon.com/gp/customer-reviews/R12IYQZ7T7M7PR/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP,-,-
"Reviewed in the United States on July 26, 2022",Dashbu,yes,yes,Perfect sized bed,"I purchased 2 of these beds and overall I am well pleased. It takes some significant assembly work with the worst part being removing all the plastic film. On the first one I assembled before removing the plastic, but learned it’s much easier to remove prior to assembly. Both are full and garden is growing well",4,-,-,https://www.amazon.com/gp/customer-reviews/RS80OT2QIGZP2/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP,-,-
"Reviewed in the United States on August 29, 2022",Carlos Aleyda RamosCarlos Aleyda Ramos,yes,yes,flimsy but get the job done.,Very flimsy but get the job done.take an hour to put together because of all the tiny little screws. I wanted an talk raised bed and this one was the more affordable that I could find.,4,https://m.media-amazon.com/images/I/91gtn18kdmL.jpg,-,https://www.amazon.com/gp/customer-reviews/RXR5RSIFYH029/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP,-,-
"Reviewed in the United States on July 12, 2022",David,yes,yes,Lots of screws,"We purchased this item for a small raised vegetable garden. Assembly was rather cumbersome if you don't have power screwdriver. The screws, washers and nuts are tiny and easily lost if you have butter fingers like me. Fortunately they included a few extras. After assembly, it served the purpose just fine.",4,-,-,https://www.amazon.com/gp/customer-reviews/R34QK1OHTPWKAM/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP,B09NR5148M,Color: Silver | Size: 6x3x1FT
"Reviewed in the United States on April 13, 2022",Brenda5,yes,yes,Well made great size and color,Love that these garden boxes are easy to put together and match my home,5,-,-,https://www.amazon.com/gp/customer-reviews/R247H3TCWL1CS6/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP,B09NR47L5S,Color: Brown | Size: 6x3x1FT
"Reviewed in the United States on May 12, 2022",Maricela bivianMaricela bivian,yes,yes,Awesome!,Easy and well put together !,5,"https://m.media-amazon.com/images/I/91JcROOHKiL.jpg , https://m.media-amazon.com/images/I/91b3spBS4VL.jpg",-,https://www.amazon.com/gp/customer-reviews/R2UQ88V5O8NK9T/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP,B09NR5148M,Color: Silver | Size: 6x3x1FT
"Reviewed in the United States on May 14, 2022",Nate ChapaNate Chapa,yes,yes,Sturdy exactly what I needed,-,5,https://m.media-amazon.com/images/I/91AJt7nZwmL.jpg,-,https://www.amazon.com/gp/customer-reviews/R29IJJ1Z3PHBGB/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP,B09NR5148M,Color: Silver | Size: 6x3x1FT
"Reviewed in the United States on September 21, 2022",L. L.,yes,yes,Missing Pieces,"Bought this a couple months ago when it went on sale anticipating adding another bed for my fall garden. Went out to put it together tonight and 2 corner pieces are missing. My fault for waiting past the return window, but learn from me! Keep scrolling and don’t buy this one. Epic fail.",1,-,-,https://www.amazon.com/gp/customer-reviews/R1CQ1Q7RV9QQCM/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP,B09NR5148M,Color: Silver | Size: 6x3x1FT
"Reviewed in the United States on July 6, 2022",goddessofgeek,yes,yes,Cheaply made...,"We bought 4 of them to use for our raised garden. The description, :SnugNiture Galvanized Raised Garden Bed 6x3x1FT Outdoor Large Metal Planter Box Steel Kit for Vegetables, Flowers, Herbs, and Succulents', indicated they were sturdy and worth the $89.99 each. They were also made in China. We sent them all back because they were not sturdy and cheaply made.  DO NOT BUY!!!",1,-,-,https://www.amazon.com/gp/customer-reviews/RKXBCM8SD9KQH/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP,B09NR47L5S,Color: Brown | Size: 6x3x1FT
"Reviewed in the United States on June 6, 2022",Darling Nikki,yes,yes,Warped,"I love raised garden beds and I have used several different brands.  This is not as sturdy as the others.  In fact, some of the pieces were really warped and made it impossible to assemble it.",1,-,-,https://www.amazon.com/gp/customer-reviews/R3GA22S8EZA43E/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP,B09NR5148M,Color: Silver | Size: 6x3x1FT
"Reviewed in the United States on April 9, 2022",brian blodgett,-,yes,Seems like a good bed,Seems like a good bed,5,-,-,https://www.amazon.com/gp/customer-reviews/R16AVCL8HFRRX4/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP,B09NR5148M,Color: Silver | Size: 6x3x1FT
"Reviewed in the United States on June 6, 2023",Rin O’rourkeRin O’rourke,yes,-,Very sturdy and doesn't warp,"I needed a few discreet raised beds I could put along my back patio for my plants that my HOA wouldn't have an issue with (I have no fence) and these are perfect. Small and low to the ground, and fit perfectly on either side of my door.My one worry always with metal raised beds is I'm in Florida and everything rusts and warps. So far, even after 3 straight weeks of rain, these are holding up nicely.The bed is easy to put together by yourself, I have a back injury and this assembly was within my range of motion and pain level, and you don't have to reach for your electric screwdriver to put the bolts in place.It's good quality, affordable, has a small presence and pretty asthetic.  I'm planning to buy 3 more for the other side of the patio.",5,"https://m.media-amazon.com/images/I/91BsAAyGcWL.jpg , https://m.media-amazon.com/images/I/91IvibdI-hL.jpg , https://m.media-amazon.com/images/I/91OpwXuunHL.jpg , https://m.media-amazon.com/images/I/91aDW6cWihL.jpg",-,https://www.amazon.com/gp/customer-reviews/R2QMOK2PKM9YQ9/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP,B09NR47L5S,Color: Brown | Size: 6x3x1FT
"Reviewed in the United States on May 15, 2023",Carolina Isaac,yes,-,"Durable, great size and height","Took a little over an Hour to put together.Did come with a Minor ding due to shipping but was able to bend it back.All holes aligned perfectly and I had no issues putting it together. Instructions were easy and simple to follow.I recommend having a 2nd person with you in the case you have to move it around to its fixed location because once build it is hard to move by yourself.The Frame metal is not to thin but not to thick. I have had it for over a month setup and dealing with the elements of rain and shows no signs of rust atm.I filled bottom with plain brown carboard then 1/3 of the bed with Wood logs, branches, grass clippings and homemade compost.Then I filled the rest with Big box brand compost, Topsoil, worm casting, Perlite, Pete moss mix.It did take me over 20+ 40 Lb bags to fill.Came with all parts and accessories.I highly recommend this Raised bed if your looking to start garden and looking for something durable and with instructions easy to follow.",5,-,-,https://www.amazon.com/gp/customer-reviews/R16ROW1ITC9UVZ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP,B09NR5JW8Y,Color: Silver | Size: 6x3x2FT
"Reviewed in the United States on June 12, 2023",HeatherHeather,yes,-,Simple and efficient! Must buy!,"This garden bed has been very durable this fair.  It was a little tedious to assemble alone, but is rather simple if you have a screwdriver.  I was able to carry it easily out to my backyard.  We dug out the incline and packed dirt around it to help keep it in place.  It is very deep which is great for hugelkultur-style gardening.  I plan on buying another soon!  I love that it's brown because it fit right in with the natural look we hope to achieve throughout our backyard.",5,https://m.media-amazon.com/images/I/91YSqdTV0nL.jpg,-,https://www.amazon.com/gp/customer-reviews/R18OV6WIHD2SXI/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP,B0BM622WCG,Color: Brown | Size: 4x4x2FT
"Reviewed in the United States on May 15, 2023",Sam,yes,-,Surprisingly sturdy,"I got the green bed, and I'm super pleased! Really good value for the quality, and it got here quickly and in good shape.It's pretty lightweight, but not flimsy. The cross-bar helps keep the sides from bowing out, but it seems like it'd hold together even without them if you wanted to skip that step.If I had one complaint, it'd be that the top rim's inner overhang doesn't leave a ton of room for the fasteners. Took a bit of finagling to get the screws into the holes while leaving just enough space for the fasteners to fit under the lip and onto the bolts.",5,-,-,https://www.amazon.com/gp/customer-reviews/R3JIFQ5WIPVJ8U/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP,B0BM61W2ZH,Color: Green | Size: 8x4x1FT
"Reviewed in the United States on May 21, 2023",Shaz,yes,-,Great product!,"We ordered the raised bed to use in a front flower bed as I can no longer kneel because of a knee replacement.  We were both pleased with the appearance of the bed!  Although the metal feels a bit flimsy when unpacked it is very sturdy when completely assembled and filled with soil.  The assembly was not difficult, but there are lots of screws. Given the pressure from the gardening soil we appreciated the extra support. The completed bed was easy for two of us to move.This is a great product and well worth the money!",5,-,-,https://www.amazon.com/gp/customer-reviews/R2YX42GBRPMBV2/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP,-,-
"Reviewed in the United States on May 22, 2023",Charlie8PancakesCharlie8Pancakes,yes,-,Looks great!,"having a small back yard and wanting to have a garden, we purchased this raised garden bed.  It was easy to assemble, strong enough to fill with organic debris, and high enough so we do not have to worry about the moles or other critters trying to eat our veggies.  I reinforced the corners with rebar then purchased flexible water plumbing tubes to create the arch, then covered it with bird netting.  We liked it so much that we purchased another!  It looks GREAT!",5,"https://m.media-amazon.com/images/I/812NdcyGkIL.jpg , https://m.media-amazon.com/images/I/81ov6T1HD0L.jpg",-,https://www.amazon.com/gp/customer-reviews/R2C09U8OKM2EQ7/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP,-,-
"Reviewed in the United States on May 17, 2023",Kayla Stein,yes,-,Works well for what I need,They were packaged well and the rolled edges prevented me from cutting myself putting it together. I haven’t filled them up yet but they appear sturdy enough. I did have to have my husband help me move them into place in the yard because that will flex a bit and I didn’t want them to get bent. The steel isn’t as thick as like a galvanized trough but thick enough to stay together for the price. I ordered the wood grain look and they look great in my yard.,5,-,-,https://www.amazon.com/gp/customer-reviews/R1D1TY9YW21VS8/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP,-,-
"Reviewed in the United States on May 9, 2023",Riley,yes,-,Great product & price!,"Like other reviews, we wanted to build above ground gardens but didn’t want to pay for expensive lumber or think too much on how to put them together.  We bought two of 3x6x2 brown beds in February and didn’t get around to putting them together until April.  They were easy to assemble using just our hands and a screwdriver.  We liked them so much we bought a third one.  We liked the color, design, ease of assembly, and price.  Our neighbors, friends, and relatives liked them as well and are probably going to purchase some for themselves.",5,-,-,https://www.amazon.com/gp/customer-reviews/RAELZTPVY30DE/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP,-,-
"Reviewed in the United States on May 18, 2023",who_else88,yes,-,As Expected,"Wanted a raised bed for my clematis garden so the roots could have sufficient drainage. Protective plastic on each panel was a little tedious to remove, but protected them well.Really appreciated the handful of extra screws/nuts/washers since I decided putting it together on a deck was a good idea... lost a couple of them to abyss below the deck when they slipped from my fingers.Easy to assemble, worked well for my needs and would recommend.",5,-,-,https://www.amazon.com/gp/customer-reviews/R2F6ZBN1NOPAV5/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP,B09NR47L5S,Color: Brown | Size: 6x3x1FT
"Reviewed in the United States on May 23, 2023",Stephen Gentry,yes,-,Love the versatility,"I previously had a wooden raised bed, but since it was wood, it quickly fell apart.  This metal raised bed was easy to assemble and with the sturdiness, it should last a long time.  The color fits well in the yard and it already has 16 tomato plants growing in it.  The size should accommodate all 16 easily.  Highly recommend - I plan to buy more.",5,-,-,https://www.amazon.com/gp/customer-reviews/RWKRC59PZU0OV/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP,B0BM61W2ZH,Color: Green | Size: 8x4x1FT
"Reviewed in the United States on June 10, 2023",Lane Hall,yes,-,Sturdy and natural looking,Perfect for a small start up garden.  Love the wood look and will hold up longer than wood.  Was easy to put together but better with 2 people.,4,-,-,https://www.amazon.com/gp/customer-reviews/RRVF9LLTU3B9W/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP,-,-
"Reviewed in the United States on May 28, 2023",tigermothe,yes,-,Raised garden bed,Very easy to put together. I put it together by myself. This garden bed is the perfect size for my raised vegetable garden. I put the 2’ side up against my fence for my climbing veggies and then can walk around it to tend to the other veggies I have planted.,5,-,-,https://www.amazon.com/gp/customer-reviews/R228V4UMFYPI8Z/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP,-,-
