"asin","data_label","positive_sentiment","negative_sentiment","rating_avg","rating","id","how_product_is_used","media","where_product_is_used","user_description","observation_count","percentage","type","cluster_label"
"B07XCRT49W","stylus is prone to getting lost","0.904344936211904","0.0054980048832172",NULL,"[5, 4, 5]","[217, 203, 174]","['Unknown', 'With kindergarten-3rd grade students', 'Quiet time activity at a restaurant or in the car']","[]","['Unknown', 'Unknown', 'Restaurant, car']","['Unknown', 'Teacher or educator working with young students', 'Family with young children']",3,"5.263157894736842","Issue","Pen Attachment and Loss"
"B07XCRT49W","pen was lost quickly","0.177518293261528","0.4976462721824646",NULL,"[4]","[202]","['Unknown']","[]","['Unknown']","['Parent or caregiver of children who used the product']",1,"1.7543859649122806","Issue","Pen Attachment and Loss"
"B07XCRVK2Y","is noisy and rattly at first","0.856742799282074","0.0038723137695342",NULL,"[4]","[306]","['As a toy car']","[]","['Unknown']","['Unknown']",1,"1.7543859649122806","Issue","Noisy Operation"
"B07XCRT49W","pen is not attached to the product and causing inconvenience","0.6584227085113525","0.2561421394348144",NULL,"[4]","[125]","['Unknown']","[]","['Unknown']","['Unknown']",1,"1.7543859649122806","Issue","Pen Attachment and Loss"
"B07XCRVK2Y","magnets are not easily erased and the design is clunkier than expected","0.4320070445537567","0.0337721407413482",NULL,"[3]","[322]","['As a toy for ASD kids']","[]","['Unknown']","['Parent of an ASD child']",1,"1.7543859649122806","Issue","Issues with Magnetic Board and Pen Attachment"
"B07XCRVK2Y","not suitable for all users","0.9109312295913696","0.003679459914565",NULL,"[5]","[318]","['Unknown']","[]","['Home']","['Parent of an autistic child']",1,"1.7543859649122806","Issue","Product Quality and Customer Experience"
"B07XCRVK2Y","pens are too easy to lose","0.912802278995514","0.0311444699764251",NULL,"[5]","[335]","['Artistic activities']","[]","['Unknown']","['Unknown']",1,"1.7543859649122806","Issue","Pen Attachment and Loss"
"B07XCRVK2Y","pen coating came off and left shards on the board","0.0010333250975236","0.9863073825836182",NULL,"[2]","[370]","['Unknown']","[]","['Unknown']","['Unknown']",1,"1.7543859649122806","Issue","Pen Attachment and Loss"
"B07XCRVK2Y","poor magnetic pen attachment and a profit-driven approach","0.1887885928153991","0.4637235105037689",NULL,"[2]","[344]","['Unknown']","[]","['Unknown']","['Unknown']",1,"1.7543859649122806","Issue","Issues with Magnetic Board and Pen Attachment"
"B07XCRVK2Y","operation is loud and balls can fall off the board","0.9347500801086426","0.004588502459228",NULL,"[4]","[312]","['Unknown']","[]","['Unknown']","['Parent or caregiver of children who use the product']",1,"1.7543859649122806","Issue","Board Game Malfunctions"
"B07ZJ8HRN8","magnetic balls keep falling back in their holes","0.4770656824111938","0.2881616652011871",NULL,"[1]","[251]","['Unknown']","[]","['Unknown']","['Unknown']",1,"25","Issue","Board Game Malfunctions"
"B07XCRVK2Y","pen gets lost easily","0.9378347396850586","0.0049439305439591",NULL,"[5]","[336]","['Drawing and writing']","[]","['Unknown']","['Parent of kids who use the drawing boards']",1,"1.7543859649122806","Issue","Pen Attachment and Loss"
"B07XCRVK2Y","rusts easily and is not durable","0.0012810331536456","0.9965346455574036",NULL,"[1]","[348]","['Unknown']","[]","['Unknown']","['Unknown']",1,"1.7543859649122806","Issue","Product Quality and Customer Experience"
"B07XCRVK2Y","product arrived slightly damaged","0.2134726792573928","0.0837248265743255",NULL,"[4]","[386]","['Child enjoys playing with it']","[]","['Unknown']","['Unknown']",1,"1.7543859649122806","Issue","Product Quality and Customer Experience"
"B07XCRVK2Y","pen is not attached and was lost on the first day","0.1211697608232498","0.4647774696350097",NULL,"[3]","[354]","['Playing']","[]","['Unknown']","['Grandparent who purchased the product for their grandson']",1,"1.7543859649122806","Issue","Pen Attachment and Loss"
"B07XCRVK2Y","size is smaller than expected","0.1347458660602569","0.4000005722045898",NULL,"[3]","[345]","['Unknown']","[]","['Unknown']","['Unknown']",1,"1.7543859649122806","Issue","Product Quality and Customer Experience"
"B07ZJ8HRN8","magnet may not stay up","0.0302167013287544","0.7771599292755127",NULL,"[1]","[250]","['Unknown']","[]","['Unknown']","['Unknown']",1,"25","Issue","Issues with Magnetic Board and Pen Attachment"
"B07XCRVK2Y","pen gets dropped during car use","0.3916453719139099","0.1440629959106445",NULL,"[5]","[357]","['Car use']","[]","['Unknown']","['Unknown']",1,"1.7543859649122806","Issue","Pen Attachment and Loss"
"B07XCRVK2Y","too loud for quiet environments","0.2042465209960937","0.159428596496582",NULL,"[3]","[350]","['As a busy toy for a child during appointments']","[]","[""Doctor's office""]","['Parent who purchased the toy for their child']",1,"1.7543859649122806","Issue","Noise Level and Travel"
"B07XCRVK2Y","too loud for use on long journeys","0.2768446207046509","0.3625862002372741",NULL,"[4]","[383]","['Entertainment for children']","[]","['On a road trip']","['Parent who purchased the toy for their children']",1,"1.7543859649122806","Issue","Noise Level and Travel"
"B07XCRVK2Y","pen is easily misplaced because it is detachable","0.582413911819458","0.0316843837499618",NULL,"[4]","[290]","['Taking notes, writing reminders']","[]","['Home, office, school']","['unknown']",1,"1.7543859649122806","Issue","Pen Attachment and Loss"
"B07XCRVK2Y","pen is easily lost without a string","0.3697530031204223","0.0604028701782226",NULL,"[4]","[365]","['Unknown']","[]","['Unknown']","['Unknown']",1,"1.7543859649122806","Issue","Pen Attachment and Loss"
"B07XCRVK2Y","pen is easily lost due to lack of attachment","0.9720457196235656","0.0070891072973608",NULL,"[5]","[380]","['Drawing and writing']","[]","['Unknown']","['Parent of children, one of whom is autistic']",1,"1.7543859649122806","Issue","Pen Attachment and Loss"
"B07XCRVK2Y","pen gets lost easily and there are limited color options","0.8783681392669678","0.0171441361308097",NULL,"[5]","[346]","['As a toy for a 4-year-old during car trips and rest time']","[]","['In the car, at home']","['Parent of a 4-year-old']",1,"1.7543859649122806","Issue","Pen Attachment and Loss"
"B07XCRVK2Y","pen is easily misplaced and makes an annoying clicking sound","0.4469638466835022","0.1673235893249511",NULL,"[5]","[301]","['As a toy for kids']","['https://m.media-amazon.com/images/I/7111FhQXA1L._SL1600_.jpg', 'https://m.media-amazon.com/images/I/71Hw6nsWfbL._SL1600_.jpg', 'https://m.media-amazon.com/images/I/71ZVV-O9NSL._SL1600_.jpg', 'https://m.media-amazon.com/images/I/71oAfGx+bYL._SL1600_.jpg']","['At home, on the go']","['Parent or caregiver of a child who enjoys playing with toys']",1,"1.7543859649122806","Issue","Product Quality and Customer Experience"
"B07XCRVK2Y","pens get lost easily","0.5982517004013062","0.2437092959880828",NULL,"[4]","[391]","['Entertaining kids']","['https://m.media-amazon.com/images/I/71TwhaRDoBL._SL1600_.jpg', 'https://m.media-amazon.com/images/I/81iyXIgoVTL._SL1600_.jpg', 'https://m.media-amazon.com/images/I/81xDQUVcDHL._SL1600_.jpg']","['At home, on trips']","['Parent of young children']",1,"1.7543859649122806","Issue","Pen Attachment and Loss"
"B07XCRVK2Y","stylus is prone to getting lost","0.904344936211904","0.0054980048832172",NULL,"[5, 4, 5]","[353, 314, 377]","['Unknown', 'With kindergarten-3rd grade students', 'Quiet time activity at a restaurant or in the car']","[]","['Unknown', 'Unknown', 'Restaurant, car']","['Unknown', 'Teacher or educator working with young students', 'Family who enjoys quiet time activities']",3,"5.263157894736842","Issue","Pen Attachment and Loss"
"B07XCRVK2Y","pen was lost quickly","0.177518293261528","0.4976462721824646",NULL,"[4]","[352]","['Unknown']","[]","['Unknown']","['Parent or caregiver of children who used the product']",1,"1.7543859649122806","Issue","Pen Attachment and Loss"
"B07XCRVK2Y","pen is not attached to the product and causing inconvenience","0.6584227085113525","0.2561421394348144",NULL,"[4]","[285]","['Unknown']","[]","['Unknown']","['Parent who purchased the product for their child']",1,"1.7543859649122806","Issue","Pen Attachment and Loss"
"B085Q4W3WX","improved magnet strength and quality","0.4316518008708954","0.0442961975932121",NULL,"[4]","[123]","['Unknown']","[]","['Unknown']","['Unknown']",1,"12.5","Improvement","Magnetic Board and Pen Improvements"
"B07XCRT49W","added string attachment for pen to prevent loss","0.2736356481909751","0.2790245711803436",NULL,"[4, 4]","[202, 205]","['Unknown', 'Unknown']","[]","['Unknown', 'Unknown']","['Parent or caregiver of children who used the product', 'Unknown']",2,"5.263157894736842","Improvement","Pen Attachments and Connectivity"
"B07XCRVK2Y","improved noise level for quieter operation","0.265647130087018","0.3718357421457767",NULL,"[4, 3, 1, 4]","[355, 300, 350, 383]","['Writing', 'As a busy toy for a child during appointments', 'On a plane', 'Entertainment for children']","[]","['Unknown', ""Doctor's office"", 'Plane', 'On a road trip']","['Unknown', 'Parent who purchased the toy for their child', 'Unknown', 'Parent who purchased the toy for their children']",4,"10.256410256410255","Improvement","Reduced Noise Levels"
"B07XCRT49W","added lanyard attachment for pen","0.9378347396850586","0.0049439305439591",NULL,"[5]","[176]","['Drawing and writing']","[]","['Unknown']","['Parent of kids who use the drawing boards']",1,"2.631578947368421","Improvement","Pen Attachments and Connectivity"
"B07XCRT49W","improved noise level and ball mechanism","0.0129437521100044","0.7076740264892578",NULL,"[3]","[190]","['Unknown']","[]","['Unknown']","['Unknown']",1,"2.631578947368421","Improvement","Reduced Noise Levels"
"B09R9MMW6J","added replacement of damaged/used product with a new one","0.5627334713935852","0.1908617913722992",NULL,"[2]","[244]","['Drawing and writing practice']","[]","['Home, school']","['Unknown']",1,"12.5","Improvement","Product Quality and Customer Service"
"B07Q899BPB","improved pen and magnet sturdiness and better design to prevent beads from coming up","0.0032321605831384","0.9633163213729858",NULL,"[2]","[283]","['Drawing and playing with beads']","[]","['Unknown']","['Parent of a 4-year-old child']",1,"11.11111111111111","Improvement","Magnetic Board and Pen Improvements"
"B07XCRT49W","improved packaging for better shipping protection","0.2134726792573928","0.0837248265743255",NULL,"[4]","[226]","[""Child's toy""]","[]","['Unknown']","['Unknown']",1,"2.631578947368421","Improvement","Product Quality and Design"
"B07X7YFZWG","added more hole pattern options for adults","0.7630510330200195","0.0332942605018615",NULL,"[3]","[21]","['Calming during panic attacks']","['https://m.media-amazon.com/images/I/71+E+Jhhu4L._SL1600_.jpg', 'https://m.media-amazon.com/images/I/71piAyzQj4L._SL1600_.jpg']","['Unknown']","['Adult user with panic attacks']",1,"2.7777777777777777","Improvement","Product Improvements and Features"
"B085Q4W3WX","some magnets are hard to fit","0.4316518008708954","0.0442961975932121",NULL,"[4]","[123]","['Unknown']","[]","['Unknown']","['Unknown']",1,"11.11111111111111","Issue","Issues with Magnetic Board and Pen Attachment"
"B09R9MMW6J","some magnets are hard to fit","0.4316518008708954","0.0442961975932121",NULL,"[4]","[243]","['Unknown']","[]","['Unknown']","['Unknown']",1,"11.11111111111111","Issue","Issues with Magnetic Board and Pen Attachment"
"B085Q4W3WX","product is not working and the pen attachment is not pulling up magnets","0.0007426961092278","0.9937133193016052",NULL,"[1]","[113]","['Unknown']","[]","['Unknown']","['Unknown']",1,"11.11111111111111","Issue","Issues with Magnetic Board and Pen Attachment"
"B09R9MMW6J","product is not working and the pen attachment is not pulling up magnets","0.0007426961092278","0.9937133193016052",NULL,"[1]","[248]","['Unknown']","[]","['Unknown']","['Unknown']",1,"11.11111111111111","Issue","Issues with Magnetic Board and Pen Attachment"
"B09R9MMW6J","balls may be defective and not stay up","0.0289128273725509","0.7172110080718994",NULL,"[2]","[238]","['Playing a game']","[]","['Unknown']","['Unknown']",1,"11.11111111111111","Issue","Board Game Malfunctions"
"B085Q4W3WX","difficult to raise individual balls and prevents writing in braille","0.9669886827468872","0.0022564176470041",NULL,"[4]","[117]","['Tactile drawing for blind kids']","[]","['Unknown']","['Parent of a blind child who purchased the product']",1,"11.11111111111111","Issue","Fine Motor Skills Bead Maze"
"B09R9MMW6J","difficult to raise individual balls and prevents writing in braille","0.9669886827468872","0.0022564176470041",NULL,"[4]","[237]","['Tactile drawing for blind kids']","[]","['Unknown']","['Parent of a blind child who purchased the product']",1,"11.11111111111111","Issue","Fine Motor Skills Bead Maze"
"B085Q4W3WX","no issues mentioned","0.8559699058532715","0.0584004931151866",NULL,"[5]","[119]","['As a toy for young children']","[]","['Unknown']","['Gift giver for a 3-year-old child']",1,"11.11111111111111","Issue","Product Quality and Customer Experience"
"B09R9MMW6J","no issues mentioned","0.8559699058532715","0.0584004931151866",NULL,"[5]","[239]","['As a toy for young children']","[]","['Unknown']","['Gift giver for a 3-year-old newly an older brother']",1,"11.11111111111111","Issue","Product Quality and Customer Experience"
"B085Q4W3WX","magnets are hard to push down","0.9252464175224304","0.0022925077937543",NULL,"[4]","[114]","['As a toy for a child with ADHD']","[]","['Unknown']","['Parent of a 9-year-old child with ADHD']",1,"11.11111111111111","Issue","Issues with Magnetic Board and Pen Attachment"
"B09R9MMW6J","magnets are hard to push down","0.9252464175224304","0.0022925077937543",NULL,"[4]","[249]","['As a toy for a child with ADHD']","[]","['Unknown']","['Parent of a 9-year-old child with ADHD']",1,"11.11111111111111","Issue","Issues with Magnetic Board and Pen Attachment"
"B085Q4W3WX","holes can chip and metal balls may not stay up","0.5627334713935852","0.1908617913722992",NULL,"[2]","[124]","['Drawing and writing practice']","[]","['Home, school']","['Unknown']",1,"11.11111111111111","Issue","Board Game Malfunctions"
"B09R9MMW6J","holes can chip and metal balls may not stay up","0.5627334713935852","0.1908617913722992",NULL,"[2]","[244]","['Drawing and writing practice']","[]","['Home, school']","['Unknown']",1,"11.11111111111111","Issue","Board Game Malfunctions"
"B09R9MMW6J","beads can get stuck and functionality can decrease over time","0.0366365946829319","0.549738347530365",NULL,"[3]","[242]","['Unknown']","[]","['Unknown']","['Parent who purchased the product for their daughter']",1,"11.11111111111111","Issue","Fine Motor Skills Bead Maze"
"B09R9MMW6J","kids were not interested and it was annoying for others on the plane","0.0058278916403651","0.9363839626312256",NULL,"[3]","[241]","['Entertaining kids on a plane ride']","[]","['On a plane']","['Parent who purchased the product for their kids']",1,"11.11111111111111","Issue","Noise Level and Travel"
"B085Q4W3WX","kids were not interested and the loud volume was annoying for others on the plane","0.0058278916403651","0.9363839626312256",NULL,"[3]","[121]","['Entertaining kids on a plane ride']","[]","['On a plane']","['Parent who purchased the product for their kids']",1,"11.11111111111111","Issue","Noise Level and Travel"
"B09R9MMW6J","improved magnet strength and quality","0.4316518008708954","0.0442961975932121",NULL,"[4]","[243]","['Unknown']","[]","['Unknown']","['Unknown']",1,"12.5","Improvement","Magnetic Board and Pen Improvements"
"B07X7YFZWG","added string attachment for pen to prevent loss","0.3314117143551508","0.2417909105618794",NULL,"[5, 4, 4]","[16, 90, 77]","['As a toy for young children', 'Unknown', 'Unknown']","['https://m.media-amazon.com/images/I/7111FhQXA1L._SL1600_.jpg', 'https://m.media-amazon.com/images/I/71Hw6nsWfbL._SL1600_.jpg', 'https://m.media-amazon.com/images/I/71ZVV-O9NSL._SL1600_.jpg', 'https://m.media-amazon.com/images/I/71oAfGx+bYL._SL1600_.jpg']","['At home, on the go', 'Unknown', 'Unknown']","['Parent of a young child', 'Parent or caregiver of children who used the product', 'Unknown']",3,"8.333333333333332","Improvement","Pen Attachments and Connectivity"
"B07XCRVK2Y","added string attachment for pen to prevent loss","0.3314117143551508","0.2417909105618794",NULL,"[5, 4, 4]","[352, 365, 301]","['As a toy for kids', 'Unknown', 'Unknown']","['https://m.media-amazon.com/images/I/7111FhQXA1L._SL1600_.jpg', 'https://m.media-amazon.com/images/I/71Hw6nsWfbL._SL1600_.jpg', 'https://m.media-amazon.com/images/I/71ZVV-O9NSL._SL1600_.jpg', 'https://m.media-amazon.com/images/I/71oAfGx+bYL._SL1600_.jpg']","['At home, on the go', 'Unknown', 'Unknown']","['Parent or caregiver of a child who enjoys playing with toys', 'Parent or caregiver of children who used the product', 'Unknown']",3,"7.6923076923076925","Improvement","Pen Attachments and Connectivity"
"B09R9MMW6J","improved ball raising mechanism","0.9669886827468872","0.0022564176470041",NULL,"[4]","[237]","['Tactile drawing for blind kids']","[]","['Unknown']","['Parent of a blind child who purchased the product']",1,"12.5","Improvement","Product Quality and Customer Service"
"B07XCRT49W","added more hole pattern options for adults","0.7630510330200195","0.0332942605018615",NULL,"[3]","[136]","['Calming during panic attacks']","['https://m.media-amazon.com/images/I/71+E+Jhhu4L._SL1600_.jpg', 'https://m.media-amazon.com/images/I/71piAyzQj4L._SL1600_.jpg']","['Unknown']","['Individual with panic attacks who uses fidget toys']",1,"2.631578947368421","Improvement","Product Improvements and Features"
"B07XCRT49W","improved pen attachment to the product with connection","0.3916453719139099","0.1440629959106445",NULL,"[5]","[187]","['Using the pen while driving']","[]","['Car']","['Unknown']",1,"2.631578947368421","Improvement","Pen Attachment and Security"
"B09R9MMW6J","improved noise level and added engaging features for kids","0.0058278916403651","0.9363839626312256",NULL,"[3]","[241]","['Entertaining kids on a plane ride']","[]","['On a plane']","['Parent who purchased the product for their kids']",1,"12.5","Improvement","Product Improvements and Features"
"B07XCRT49W","improved noise level and magnetism to keep balls on board","0.9347500801086426","0.004588502459228",NULL,"[4]","[172]","['Unknown']","[]","['Unknown']","['Parent or caregiver of children who use the product']",1,"2.631578947368421","Improvement","Reduced Noise Levels"
"B09R9MMW6J","improved durability, quality control, and pen attachment fix","0.0007426961092278","0.9937133193016052",NULL,"[1]","[248]","['Unknown']","[]","['Unknown']","['Unknown']",1,"12.5","Improvement","Pen Attachment and Security"
"B09R9MMW6J","improved magnet pushability","0.9252464175224304","0.0022925077937543",NULL,"[4]","[249]","['As a toy for a child with ADHD']","[]","['Unknown']","['Parent of a 9-year-old child with ADHD']",1,"12.5","Improvement","Magnetic Board and Pen Improvements"
"B07X7YFZWG","added stylus attachment to the board","0.8664442598819733","0.007498237886466",NULL,"[5, 4]","[9, 78]","['Unknown', 'With kindergarten-3rd grade students']","[]","['Unknown', 'Unknown']","['Unknown', 'Teacher or educator working with young students']",2,"5.555555555555555","Improvement","Pen Attachments and Connectivity"
"B07XCRVK2Y","added stylus attachment to the board","0.8664442598819733","0.007498237886466",NULL,"[5, 4]","[353, 314]","['Unknown', 'With kindergarten-3rd grade students']","[]","['Unknown', 'Unknown']","['Unknown', 'Teacher or educator working with young students']",2,"5.128205128205128","Improvement","Pen Attachments and Connectivity"
"B07XCRT49W","improved secure attachment for pen and noise level","0.4469638466835022","0.1673235893249511",NULL,"[5]","[151]","['As a toy for kids']","['https://m.media-amazon.com/images/I/7111FhQXA1L._SL1600_.jpg', 'https://m.media-amazon.com/images/I/71Hw6nsWfbL._SL1600_.jpg', 'https://m.media-amazon.com/images/I/71ZVV-O9NSL._SL1600_.jpg', 'https://m.media-amazon.com/images/I/71oAfGx+bYL._SL1600_.jpg']","['At home, on the go']","['Parent or caregiver of a young child']",1,"2.631578947368421","Improvement","Pen Attachment and Security"
"B07X7YFZWG","improved pen storage design","0.5982517004013062","0.2437092959880828",NULL,"[4]","[106]","['Entertaining kids']","['https://m.media-amazon.com/images/I/71TwhaRDoBL._SL1600_.jpg', 'https://m.media-amazon.com/images/I/81iyXIgoVTL._SL1600_.jpg', 'https://m.media-amazon.com/images/I/81xDQUVcDHL._SL1600_.jpg']","['At home, on trips']","['Parent of young children']",1,"2.7777777777777777","Improvement","Magnetic Board and Pen Improvements"
"B07X7YFZWG","magnetic drawing tool included","0.9921598434448242","0.0013872946146875",NULL,"[5]","[54]","['Playing and learning']","[]","['Home, restaurant']","['Parent or caregiver of children who purchased the toy']",1,"2.564102564102564","Fact","Magnetic Drawing Tools and Toys"
"B07XCRT49W","magnetic drawing tool included","0.9921598434448242","0.0013872946146875",NULL,"[5]","[179]","['Playing and learning']","[]","['Home, restaurant']","['Parent or caregiver of children who enjoy playing and learning']",1,"2.702702702702702","Fact","Magnetic Drawing Tools and Toys"
"B07XCRVK2Y","magnetic drawing tool included","0.9921598434448242","0.0013872946146875",NULL,"[5]","[339]","['Playing and learning']","[]","['Home, restaurant']","['Parent or caregiver of children who purchased the toy']",1,"2.380952380952381","Fact","Magnetic Drawing Tools and Toys"
"B07Q899BPB","magnetic drawing board with pen and beads included","0.0032321605831384","0.9633163213729858",NULL,"[2]","[283]","['Drawing and playing with beads']","[]","['Unknown']","['Parent of a 4-year-old child']",1,"11.11111111111111","Fact","Magnetic Drawing Tools and Toys"
"B07X7YFZWG","magnetic drawing board with pen included","0.9252069294452668","0.0121166217140852",NULL,"[5, 5]","[65, 71]","['Drawing and writing', 'As a toy for a 4-year-old during car trips and rest time']","[]","['Unknown', 'In the car, at home']","['Parent of children, one of whom is autistic', 'Parent of a 4-year-old']",2,"5.128205128205128","Fact","Magnetic Drawing Tools and Toys"
"B07XCRT49W","magnetic drawing board with pen included","0.9252069294452668","0.0121166217140852",NULL,"[5, 5]","[220, 196]","['As a toy for a 4-year-old during car trips and rest time', 'Drawing and writing']","[]","['In the car, at home', 'Unknown']","['Parent of a 4-year-old', 'Parent of children, one of whom is autistic']",2,"5.405405405405405","Fact","Magnetic Drawing Tools and Toys"
"B07XCRVK2Y","multiple pieces in one board included","0.986922562122345","0.0016756160184741",NULL,"[5]","[296]","['Entertaining kids on long car rides']","[]","['Car']","['Grandparent who purchased the product for their grandchildren']",1,"2.380952380952381","Fact","Sensory Toys with Balls and Beads"
"B09R9MMW6J","beads function properly","0.0366365946829319","0.549738347530365",NULL,"[3]","[242]","['Unknown']","[]","['Unknown']","['Parent who purchased the product for their daughter']",1,"14.285714285714285","Fact","Beads and Pen Functionality"
"B085Q4W3WX","magnetic board included","0.9252464175224304","0.0022925077937543",NULL,"[4]","[114]","['As a toy for a child with ADHD']","[]","['Unknown']","['Parent of a 9-year-old child with ADHD']",1,"14.285714285714285","Fact","Magnetic Drawing Tools and Toys"
"B07XCRT49W","magnetic pens with nylon thread modification","0.5982517004013062","0.2437092959880828",NULL,"[4]","[231]","['Entertaining kids']","['https://m.media-amazon.com/images/I/71TwhaRDoBL._SL1600_.jpg', 'https://m.media-amazon.com/images/I/81iyXIgoVTL._SL1600_.jpg', 'https://m.media-amazon.com/images/I/81xDQUVcDHL._SL1600_.jpg']","['At home, on trips']","['Parent of young children']",1,"2.702702702702702","Fact","Magnetic Drawing Tools and Toys"
"B01M4OV4Q4","metal beads that move around and make shaking noise with cards containing instructions","0.9469536542892456","0.0023559932596981",NULL,"[4]","[400]","['As an activity during quiet time']","[]","['At home']","['Parent of a 4-year-old daughter']",1,"16.666666666666664","Fact","Sensory Toys with Balls and Beads"
"B09R9MMW6J","loud volume","0.0058278916403651","0.9363839626312256",NULL,"[3]","[241]","['Entertaining kids on a plane ride']","[]","['On a plane']","['Parent who purchased the product for their kids']",1,"14.285714285714285","Fact","Sensory Features and Technical Specifications"
"B085Q3TLF8","magnetic toy included","0.2320409268140792","0.1651969999074936",NULL,"[2]","[266]","['As a toy for a special needs individual']","[]","['Unknown']","['Individual who purchased the product for a special needs sister']",1,"100","Fact","Magnetic Drawing Tools and Toys"
"B07XCRT49W","creates colorful and durable patterns","0.9898218512535096","0.0016030925326049",NULL,"[5]","[148]","['Creating patterns']","[]","['At home, in the car, on airplanes']","['Parent or caregiver of young children']",1,"2.702702702702702","Fact","Drawing Tablet and Stylus"
"B07X7YFZWG","beads and pen produce a clicking sound","0.4469638466835022","0.1673235893249511",NULL,"[5]","[16]","['As a toy for young children']","['https://m.media-amazon.com/images/I/7111FhQXA1L._SL1600_.jpg', 'https://m.media-amazon.com/images/I/71Hw6nsWfbL._SL1600_.jpg', 'https://m.media-amazon.com/images/I/71ZVV-O9NSL._SL1600_.jpg', 'https://m.media-amazon.com/images/I/71oAfGx+bYL._SL1600_.jpg']","['At home, on the go']","['Parent of a young child']",1,"2.564102564102564","Fact","Beads and Pen Functionality"
"B07XCRT49W","beads and pen produce a clicking sound","0.4469638466835022","0.1673235893249511",NULL,"[5]","[151]","['As a toy for kids']","['https://m.media-amazon.com/images/I/7111FhQXA1L._SL1600_.jpg', 'https://m.media-amazon.com/images/I/71Hw6nsWfbL._SL1600_.jpg', 'https://m.media-amazon.com/images/I/71ZVV-O9NSL._SL1600_.jpg', 'https://m.media-amazon.com/images/I/71oAfGx+bYL._SL1600_.jpg']","['At home, on the go']","['Parent or caregiver of a young child']",1,"2.702702702702702","Fact","Beads and Pen Functionality"
"B07XCRT49W","marble maze pad with sound effects included","0.9775226712226868","0.0017676616553217",NULL,"[5]","[182]","['Playing with marbles and enjoying the sound effects']","[]","['Unknown']","['Parent who purchased the toy for their child']",1,"2.702702702702702","Fact","Sensory Toys with Balls and Beads"
"B07XCRVK2Y","sensory toy with beads that can be pushed down included","0.9808896780014038","0.0017461497336626",NULL,"[5]","[334]","['Sensory play, drawing']","[]","['Road trips']","['Parent who purchased the toy for their daughter']",1,"2.380952380952381","Fact","Sensory Toys with Balls and Beads"
"B09R9MMW6J","tactile drawing board with raised balls included","0.9669886827468872","0.0022564176470041",NULL,"[4]","[237]","['Tactile drawing for blind kids']","[]","['Unknown']","['Parent of a blind child who purchased the product']",1,"14.285714285714285","Fact","Magnetic Drawing Tools and Toys"
"B07XCRT49W","portable, includes suggested drawings, and mess-free","0.9212595224380492","0.0157744251191616",NULL,"[5]","[177]","['As a travel toy']","[]","['During travel']","['Parent of a two-year-old who enjoys travel and is looking for mess-free toys']",1,"2.702702702702702","Fact","Drawing Tablet and Stylus"
"B07XCRT49W","pen is not securely attached to the board","0.979304313659668","0.0024449084885418",NULL,"[4]","[156]","['In a classroom setting']","[]","['Unknown']","['Teacher who uses the board in a classroom setting']",1,"1.7543859649122806","Issue","Pen Attachment and Loss"
"B07XCRVK2Y","pen is not securely attached to the board","0.979304313659668","0.0024449084885418",NULL,"[4]","[316]","['In a classroom setting']","[]","['Unknown']","['Teacher who uses the board in a classroom setting']",1,"1.7543859649122806","Issue","Pen Attachment and Loss"
"B07XCRT49W","beads can get stuck","0.9258797764778136","0.0028126626275479",NULL,"[4]","[215]","['In the car to keep kids entertained']","[]","['Car']","['Parent who uses the toy to entertain their child in the car']",1,"1.7543859649122806","Issue","Fine Motor Skills Bead Maze"
"B085Q4W3WX","beads can get stuck","0.0366365946829319","0.549738347530365",NULL,"[3]","[122]","['As a toy']","[]","['Unknown']","['Parent who bought the toy for their daughter']",1,"11.11111111111111","Issue","Fine Motor Skills Bead Maze"
"B07X7YFZWG","not suitable for all users","0.9109312295913696","0.003679459914565",NULL,"[5]","[33]","['Unknown']","[]","['Home']","['Parent of an autistic child']",1,"1.694915254237288","Issue","Product Quality and Customer Experience"
"B07X7YFZWG","magnets are not easily erased and the design is clunky","0.4320070445537567","0.0337721407413482",NULL,"[3]","[37]","['As a toy for ASD kids']","[]","['Unknown']","['Parent of an ASD child']",1,"1.694915254237288","Issue","Issues with Magnetic Board and Pen Attachment"
"B07Q899BPB","difficult to use for strengthening pencil grip and tracing letters due to strong magnet","0.9446825981140136","0.0035932976752519",NULL,"[5]","[281]","['Practicing pencil grip, letter exposure, drawing, fidgeting']","[]","['Home, school']","['Parent who bought the product for their 4-year-old child']",1,"10","Issue","Fine Motor Skills Bead Maze"
"B07XCRT49W","limited hole pattern options","0.7630510330200195","0.0332942605018615",NULL,"[3]","[136]","['Calming during panic attacks']","['https://m.media-amazon.com/images/I/71+E+Jhhu4L._SL1600_.jpg', 'https://m.media-amazon.com/images/I/71piAyzQj4L._SL1600_.jpg']","['Unknown']","['Individual with panic attacks who uses fidget toys']",1,"1.7543859649122806","Issue","Fine Motor Skills Bead Maze"
"B07XCRVK2Y","some holes are slightly smaller, causing metal balls to fall out","0.7412827610969543","0.0316500142216682",NULL,"[4]","[310]","['Inflight entertainment for a toddler']","[]","['Car, plane']","[""Parent who purchased the product for their toddler's entertainment during travel""]",1,"1.7543859649122806","Issue","Board Game Malfunctions"
"B085Q4W3WX","balls may be defective and not stay up","0.0289128273725509","0.7172110080718994",NULL,"[2]","[118]","['Playing a game']","[]","['Unknown']","['Unknown']",1,"11.11111111111111","Issue","Board Game Malfunctions"
