"Date","Author","Verified","Helpful","Title","Body","Rating","Images","Videos","URL","Variation","Style"
"Reviewed in the United States on March 31, 2023","Amanda R. McGuire","yes","-","Love!","I purchased the raised garden bed and I loved the product! It was easy to put together and very sturdy. I don’t need a strong man around. I unfortunately lost my job so I had to return it prior to putting outside with my plants. Once I get back on my feet then I do plan on purchasing it again.",5,"-","-","https://www.amazon.com/gp/customer-reviews/R7539ZY8UIMYJ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP","-","-"
"Reviewed in the United States on April 28, 2023","Barry M Twenter","yes","-","Great product for the price","It was easy to assemble and looks great!  Bonus my garden has never been so bountiful!",5,"-","-","https://www.amazon.com/gp/customer-reviews/RJQFKTRSWER31/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP","B09NR47L5S","Color: Brown | Size: 6x3x1FT"
"Reviewed in the United States on April 16, 2023","juanita berry","yes","-","Sturdy, great size","So pleased with the raised garden bed.  I was able to get it on sale so I bought two! Can’t wait for my sprouts to be planted in them! Yay",5,"-","-","https://www.amazon.com/gp/customer-reviews/R37JY4PVNIOEQF/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP","-","-"
"Reviewed in the United States on April 26, 2023","Alison Graham","yes","-","Great planter","Fast shipping seems to be very sturdy. Was easy to put together with good instructions and plenty of hardware",5,"-","-","https://www.amazon.com/gp/customer-reviews/RL1LQ4N5OJU77/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP","B09NR5148M","Color: Silver | Size: 6x3x1FT"
"Reviewed in the United States on April 27, 2023","Ellen Leathers","yes","-","Unexpected pleasure","It was easy to assemble and blends into the yard nicely",5,"-","-","https://www.amazon.com/gp/customer-reviews/RRQXUTE2TQZIQ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP","-","-"
"Reviewed in the United States on March 26, 2023","Sonja","yes","-","They are what I was hoping for!","They were easy to put together and much nicer than I thought they would be! Very nice!",4,"-","-","https://www.amazon.com/gp/customer-reviews/RERSQDBLWF0YP/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP","-","-"
"Reviewed in the United States on March 30, 2023","Wes","yes","-","Great product!","We received the product as the seller promised time frame.  The installation was easy. The product was built with a lot of considerations for its sturdiness in mind, but its weight made it very easy to move around.  It could take 1 yard of garden soil.  We are very happy with this product",5,"-","-","https://www.amazon.com/gp/customer-reviews/R18IPI88Q6V0LL/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP","-","-"
"Reviewed in the United States on March 28, 2023","Craig Thomas","yes","-","Nice planter","I was surprised at the size of them compared to the size of the box it arrived in. It was fairly simple to assemble but there is a lot of screws and wing nuts to put it together. It has a nice look to it and serves it purpose. I’m pleased so far and will consider ordering more.",5,"-","-","https://www.amazon.com/gp/customer-reviews/R2L5RRJB2KAXMB/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP","B09NR47L5S","Color: Brown | Size: 6x3x1FT"
"Reviewed in the United States on April 28, 2023","Kim V.","yes","-","Easy to assemble. I bought two and they look great!","Just what I was looking for!",5,"-","-","https://www.amazon.com/gp/customer-reviews/R1FY7ZC4T3ZYV6/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP","-","-"
"Reviewed in the United States on April 3, 2023","Crash","yes","-","Easy to assemble","Planter arrived quickly and was easy to assemble. Most time consuming part is peeling the off the plastic that protects the wood look finish. Overall quick and easy. Filled with dirt and had no issues with it deforming.",5,"-","-","https://www.amazon.com/gp/customer-reviews/R1QV35OKUX6YWE/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP","-","-"
"Reviewed in the United States on April 2, 2023","Amazon Customer","yes","-","As Described!","Garden came in great shape, it holds its shape well, dug and sunk mine into the ground a bit and the stakes are helpful for securing it down.  Perfect height for what I need and perfect size!",5,"-","-","https://www.amazon.com/gp/customer-reviews/R1KV6TUFZNXTKO/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP","B09NR47L5S","Color: Brown | Size: 6x3x1FT"
"Reviewed in the United States on April 3, 2023","Joseph Glickel","yes","-","Great Value! Great Product","We have been looking for a raised bed set like this for years and affordable as well.  We love the 24"" deep beds and when we filled them they were very sturdy.  They are perfect for the back yard garden!!",5,"-","-","https://www.amazon.com/gp/customer-reviews/R11P17E8IW8LIO/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP","-","-"
"Reviewed in the United States on April 30, 2023","suwana cry","yes","-","Love it.","beautiful.",5,"-","-","https://www.amazon.com/gp/customer-reviews/RNUSHUJJRLAJP/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP","-","-"
"Reviewed in the United States on April 4, 2023","ChristinaChristina","yes","-","Beautiful Garden Bed","This product was easy to assemble and looks great. I love the look of the raised bed as well. If I can keep up the gardening skills this year I will definitely be ordering another one of these!",5,"https://m.media-amazon.com/images/I/91qerLCJacL.jpg","-","https://www.amazon.com/gp/customer-reviews/RI9RTXC79W5I/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP","B09NR47L5S","Color: Brown | Size: 6x3x1FT"
"Reviewed in the United States on April 1, 2023","Stefanie Patterson","yes","-","Love this","This is the 5th galvanized steel raised bed I have bought but the first one from this company.  They all work ok but this one is by far the sturdiest and prettiest one I have gotten! I love the wood grain look",5,"-","-","https://www.amazon.com/gp/customer-reviews/R20PWDARUADZ8Z/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP","-","-"
"Reviewed in the United States on April 19, 2023","Zack","yes","-","Easy to put together. Takes about 1 hour.","I put it together on my own, it would be nice with a second person.",5,"-","-","https://www.amazon.com/gp/customer-reviews/RSBKWK11BR4R7/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP","B09NR47L5S","Color: Brown | Size: 6x3x1FT"
"Reviewed in the United States on March 28, 2023","MJMJ","yes","-","Great product","I bought two of these planters. They have been a great addition to my garden.  I did put together by myself.  It would have been way easier with two people. They are sturdy and my garden and blossoming.",5,"https://m.media-amazon.com/images/I/91tYhEOofhL.jpg","-","https://www.amazon.com/gp/customer-reviews/R1GCQXJKUIVFG2/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP","B0BM61QFM3","Color: Green | Size: 6x3x1FT"
"Reviewed in the United States on March 28, 2023","Wanda D Everett","yes","-","Great product at a great price point","For the price, you won't find much better.  The instructions could have been more clear, but once I figured it out, assembly was a breeze.  I have already planted my garden and excited to see how it grows!",5,"-","-","https://www.amazon.com/gp/customer-reviews/R18DK3VZAIFA4D/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP","-","-"
"Reviewed in the United States on April 6, 2023","Dwayne Kroll","yes","-","Really nice!!","Easy to put together and looks great! It's easy to put in the garden and it's held up through the rough spring weather!",5,"-","-","https://www.amazon.com/gp/customer-reviews/RWIT32QZ21OS2/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP","B09NR47L5S","Color: Brown | Size: 6x3x1FT"
"Reviewed in the United States on April 1, 2023","Olivia","yes","-","Great","First time starting a garden and this raised bed will be perfect. Would definitely get another one next season if I do good this year. Also easy to put together",5,"-","-","https://www.amazon.com/gp/customer-reviews/R1ZCERKJRG1E0S/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP","B09NR47L5S","Color: Brown | Size: 6x3x1FT"
"Reviewed in the United States on March 4, 2023","Gardener","yes","-","Sturdy garden bed that is good for the price","The garden bed did take a little time to put together, and the center bracing images on the directions were a little unclear, but once completed the bed is a good and sturdy product.  We filled it with soil and compost, which helped to reinforce the sides.  We just had some huge storms, and it withstood torrents of rain and some pretty strong winds.  It should be a good product to work with in the coming season",5,"-","-","https://www.amazon.com/gp/customer-reviews/R1918Q4HF1V2AN/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP","-","-"
"Reviewed in the United States on March 31, 2023","S. M.","yes","-","I was so excited to get this bed!","I was excited to get this! It's beautiful and I can not wait to harvest my food from it. The size is perfect. It's wasu to put together and the height is perfect.",5,"-","-","https://www.amazon.com/gp/customer-reviews/R27PU3IKKMT5ZB/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP","B09NR47L5S","Color: Brown | Size: 6x3x1FT"
"Reviewed in the United States on March 3, 2023","Kristin C.","yes","-","Great option for an easy to self-assemble, functional garden bed!","This product is well designed and a great simple, cost effective alternative to building your own bed! The instructions are clear, the holes are cut to line up perfectly, and thoughtful assembly tools are included like washers, screws with wing nuts, and gloves. The faux wood finish on the metal gives a nice aesthetic that blends in nicely with the landscaping. There may be a need for reinforcing with some stakes, just like there would be for any bed design. Overall great product!",5,"-","-","https://www.amazon.com/gp/customer-reviews/RGBSDYNION1XM/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP","-","-"
"Reviewed in the United States on April 4, 2023","LALA","yes","-","Great","I haven't gotten around to actually setting up my garden yet but the bed went together very easily and feels sturdy!",5,"https://m.media-amazon.com/images/I/810E075lEUL.jpg","-","https://www.amazon.com/gp/customer-reviews/R33A271HD13OJL/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP","B09NR47L5S","Color: Brown | Size: 6x3x1FT"
"Reviewed in the United States on March 5, 2023","Tracey  ","yes","-","Absolutely love this garden bed!!!","The quality and appearance are perfect.  The size is so much nicer than similar ones that have a less deep area.  Assembly is so easy and understandable.  If you are looking for something that can withstand had winds, this is definitely the one.  The winds are hard where I live and I've had these beds up for a few months now and no issues.  I highly recommend this product.",5,"-","-","https://www.amazon.com/gp/customer-reviews/R31KQF2MUUTZ3V/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP","-","-"
"Reviewed in the United States on March 29, 2023","Paula BinfordPaula Binford","yes","-","Recommend for your garden","Highly recommend . Great size for your garden. Easy assembly. Metal is sturdy and strong when put together. Will definitely buy more to continue to add to my garden.",5,"https://m.media-amazon.com/images/I/91bKCaPgO9L.jpg , https://m.media-amazon.com/images/I/91sKSc4uoJL.jpg","-","https://www.amazon.com/gp/customer-reviews/R34PXFKCTZH9JN/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP","B09NR5JW8Y","Color: Silver | Size: 6x3x2FT"
"Reviewed in the United States on February 28, 2023","Amazon Customer","yes","-","Garden.","The 6x3x2 is a nice size for a garden, I'm looking forward to garden season.",4,"-","-","https://www.amazon.com/gp/customer-reviews/R13W832FH5U7T1/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP","-","-"
"Reviewed in the United States on March 28, 2023","Margo Bolam","yes","-","Sturdy and easy to assemble","My granddaughter and I assembled it in under an hour. It was easy for us to carry once it was assembled. It looks very nice in my backyard.",5,"-","-","https://www.amazon.com/gp/customer-reviews/R1OBXEN4ODUOO6/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP","-","-"
"Reviewed in the United States on March 28, 2023","Shawn S.Shawn S.","yes","-","Perfect for my garden!!","This product was super easy to put together. All I used was a screwdriver.  It is perfect for my raised garden. I highly recommend this product.",5,"https://m.media-amazon.com/images/I/912BOXOfJuL.jpg , https://m.media-amazon.com/images/I/91K+IWfVEgL.jpg","-","https://www.amazon.com/gp/customer-reviews/RFLMECFDRNGYG/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP","-","-"
"Reviewed in the United States on May 28, 2022","Hawke","yes","-","Really a pretty sturdy bed compared to two others.","So, this is bed number 3 I ordered.  First thing I don't understand is how they say use gloves and actually provide you a pair when the screws, washers and bolts are so small that is almost an impossibility.  So that made putting it together a little difficult to put together.  I thought the directions were very simple to understand yet the timeframes they give you on putting these together is ridiculous.  This one is much sturdier yet some pieces were bent and/or damaged yet box was not damaged.  I would like to see bigger hardware to simplify and speed up the assembly.  I do like the fact that is has a lip around the top and bottom, especially the top and the cross braces seem to be a lot sturdier.  They should include a couple more of them.  Bed 1 and this one are in the running yet still looking at others hoping to find one that is sturdy, simple to assemble.  I always put cardboard down in these beds first and some flakes of old crappy hay.  Then added top soil/compost/manure.  This one took14 1 cu. ft bags yet will need more once it settles down.  Wanted to include some peat moss yet everyone seems to be out of stock on that one.  I would recommend purchasing this bed because of its sturdiness.  HAPPY PLANTING EVERYONE.",4,"-","-","https://www.amazon.com/gp/customer-reviews/R1CULRM7NNZSPJ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP","B09NR5148M","Color: Silver | Size: 6x3x1FT"
"Reviewed in the United States on April 3, 2023","Terry Taylor","yes","-","Easy setup and is exactly what I expected","The product came in a flat pack, contained everything, including extra hardware, and was simple to install.",5,"-","-","https://www.amazon.com/gp/customer-reviews/R4D5HR98PCMP1/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP","B09NR5148M","Color: Silver | Size: 6x3x1FT"
"Reviewed in the United States on March 4, 2023","Tharrison","yes","-","I’ve purchased 5 of these and they are great","I’ve purchased 5 of these to replace my in-ground garden.  I’m giving up the fight with tilling and weed-pulling.  This is really easy to assemble, and at some point they changed the standard nut to a wing nut which makes assembly easier and faster.  They also include a pair of disposable gloves with each tool kit.  Looking forward to the spring garden!",5,"-","-","https://www.amazon.com/gp/customer-reviews/RNN3C9SZYDNEF/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP","B09NR47L5S","Color: Brown | Size: 6x3x1FT"
"Reviewed in the United States on March 26, 2023","IDM","yes","-","Great product! Good price and easy set up.","Exactly was I was looking for, nice size and looks good. Was easy to set up between 2 people. Would recommend to anyone looking for a garden bed",5,"-","-","https://www.amazon.com/gp/customer-reviews/R1ZHUQC18MZCT6/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP","-","-"
"Reviewed in the United States on April 5, 2023","Anonymous","yes","-","Super easy to put together and appreciate the type of bolts used.","I really like this product and look forward to seeing my watermelons grow!",5,"-","-","https://www.amazon.com/gp/customer-reviews/R1TAWK7RDRZZJ3/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP","-","-"
"Reviewed in the United States on March 27, 2023","blp44","yes","-","Grat Product & Value","My wife had been wanting an above ground garden plot.  This product is exactly what she has been wanting at an exceptional value.",5,"-","-","https://www.amazon.com/gp/customer-reviews/R3RBPOAP5PDAAP/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP","B09NR47L5S","Color: Brown | Size: 6x3x1FT"
"Reviewed in the United States on April 26, 2023","Donna L. Oglesby","yes","-","For being a disabled senior, was a bit harder to put together.","All in all the Bed is nice, though thinking NOW that maybe it would of been better for both my husband and I to have built one. We are both disabled seniors and it took HOURS for us to complete it, cause we had to keep taking breaks [ again, due to us being disabled seniors ] After filling it up with compost, branches, and Manure and the Garden soil, it is holding. Great for young couple, but for the money, think a more sturdy soild one would of been better for us.",3,"-","-","https://www.amazon.com/gp/customer-reviews/R26CVMJ4ZD400I/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP","-","-"
"Reviewed in the United States on March 29, 2023","Christy Singer","yes","-","Very nice","Easy to put together and looks great, nice to have because it’s high up and I don’t have to bend over while gardening.",5,"-","-","https://www.amazon.com/gp/customer-reviews/R2UINT0LL2N28P/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP","-","-"
"Reviewed in the United States on April 3, 2023","Larisa","yes","-","Gardening","Good product and made a good garden",5,"-","-","https://www.amazon.com/gp/customer-reviews/R7RG2OYXCM42R/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP","B09NR47L5S","Color: Brown | Size: 6x3x1FT"
"Reviewed in the United States on March 31, 2023","Kelsey Johnson","yes","-","Great product","Love how it looks, easy to assemble, holding up well.",5,"-","-","https://www.amazon.com/gp/customer-reviews/R24I1W6LYQN3W5/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP","B09NR47L5S","Color: Brown | Size: 6x3x1FT"
"Reviewed in the United States on March 30, 2023","Karen H","yes","-","Much better than wood Planter Box!","Metal Box will last forever & not rot! Great for herbs & veggies!",5,"-","-","https://www.amazon.com/gp/customer-reviews/R98DZY5TANPUF/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP","B09NR47L5S","Color: Brown | Size: 6x3x1FT"
"Reviewed in the United States on April 11, 2023","Matt P. Matt P. ","yes","-","Difficult to assemble. Instructions incorrect","Overall, not bad for the price. The instructions are not correct. They mix up the panels marked 2 and 3. So I put it together and had to take it apart and fix it at the end. This added an additional 30+ mins. The Metal is VERY sharp. Even with the cloth gloves provided I sliced my finger tip pretty good. Be careful and wear thicker gloves! Can’t wait to set it up in the garden to see how it perform this season.",3,"https://m.media-amazon.com/images/I/81f+KHh5YCL.jpg , https://m.media-amazon.com/images/I/81gFTtR74NL.jpg","-","https://www.amazon.com/gp/customer-reviews/R10RXEGFJCHXXQ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP","B0BM5ZVTG1","Color: Green | Size: 8x4x2FT"
"Reviewed in the United States on May 6, 2023","Amazon Customer","yes","-","Support brackets too short","The media could not be loaded.                  I put my bed together and it looked more like an hourglass than a rectangle. The support poles come already bent into a L-shape on the ends. I remedied this by purchasing 6 mending brackets with hardware, straightening out the poles and installing the poles again. Voila! It’s a rectangle now. The supplier should take note of this and provide what’s needed to fully set up. The poles are the correct length only if they’re straight instead of bent. Either lengthen your support poles or supply the additional hardware needed. It might prevent returns which is very difficult with something of this size.",3,"-","-","https://www.amazon.com/gp/customer-reviews/R2TSWSM5GI2D2Z/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP","B0BM5ZVTG1","Color: Green | Size: 8x4x2FT"
"Reviewed in the United States on April 8, 2023","Jeffrey A NevittJeffrey A Nevitt","yes","-","Perfect and compact for the size of our yard","-",5,"https://m.media-amazon.com/images/I/713NPqfuVeL.jpg","-","https://www.amazon.com/gp/customer-reviews/RKDJOB9J3ZHKV/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP","-","-"
"Reviewed in the United States on March 27, 2023","morgan","yes","-","New garden bed","So far so good! My husband put it together in a little over an hour.",5,"-","-","https://www.amazon.com/gp/customer-reviews/R30AEM7GMNF2C8/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP","B09NR5148M","Color: Silver | Size: 6x3x1FT"
"Reviewed in the United States on March 28, 2023","GNA","yes","-","Just as advertised","Just what we were looking for and the color is great!",5,"-","-","https://www.amazon.com/gp/customer-reviews/RR2F958NMTVLV/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP","B0BM61QFM3","Color: Green | Size: 6x3x1FT"
"Reviewed in the United States on March 28, 2023","Tatyana","yes","-","very good quality and easy assemble","very good quality and easy assemble.",5,"-","-","https://www.amazon.com/gp/customer-reviews/R14JBQOZKSKPB1/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP","-","-"
"Reviewed in the United States on March 24, 2023","Rebecca D.","yes","-","Garden container","Large enough for several tomatoes,  and perfect for my cala lillies",5,"-","-","https://www.amazon.com/gp/customer-reviews/R19O88P8S0SQ00/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP","-","-"
"Reviewed in the United States on March 16, 2023","Amazon CustomerAmazon Customer","yes","-","Great Raised Garden Beds","These raised garden beds are just what we were looking for. Sturdy, light weight, easy to assemble, and aesthetically pleasing.",5,"https://m.media-amazon.com/images/I/91OG43eC4fL.jpg , https://m.media-amazon.com/images/I/91nBD7j1MAL.jpg","-","https://www.amazon.com/gp/customer-reviews/R28IR5OXCW5RX8/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP","-","-"
"Reviewed in the United States on February 18, 2023","Raquel Posada Arango","yes","-","Great Garden Bed For A Great Price!","Definitely worth the money for price alone. This was not only the best price I saw for a garden bed but I love that it was also decorative as well unlike all the other galvanized garden beds that I saw. Shipping was fast as well! I definitely recommend 10/10!",5,"-","-","https://www.amazon.com/gp/customer-reviews/R6JKNA26NN01T/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP","-","-"
"Reviewed in the United States on March 26, 2023","Kenneth R Flowers","yes","-","Nice Flowerbed","Relatively easy to assemble.  Exactly matched description.",5,"-","-","https://www.amazon.com/gp/customer-reviews/R2QK4UY32HFDTM/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP","B09NR47L5S","Color: Brown | Size: 6x3x1FT"
"Reviewed in the United States on March 5, 2023","Clcnails","yes","-","The perfect raised bed","A little time consuming but I love this bed! Very easy to put together and it looks great! I will order more to complete my garden I ordered 2 4x8 and 2 6x3",5,"-","-","https://www.amazon.com/gp/customer-reviews/R8CZR1SS0Q8K/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP","B09NR47L5S","Color: Brown | Size: 6x3x1FT"
"Reviewed in the United States on March 24, 2023","Wendy","yes","-","Nice","Product arrived quickly.  Described accurately.",5,"-","-","https://www.amazon.com/gp/customer-reviews/REA3B7LBLXA2L/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP","-","-"
"Reviewed in the United States on April 12, 2023","Tracy Tucker","yes","-","Missing drilled holes","I am in the middle of putting this together and noticed that 2 panels are missing drilled holes. I will have to figure out how to drill them myself I guess. This is poor planning on the manufacturer.",3,"-","-","https://www.amazon.com/gp/customer-reviews/R2AHZ2C0CNTJ1N/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP","-","-"
"Reviewed in the United States on March 11, 2023","Abby Tackett","yes","-","Very good product","This product is very sturdy, well built and it's a great deal for the price. I'm really looking forward to planting strawberries in it.",5,"-","-","https://www.amazon.com/gp/customer-reviews/R2SJY3NV95L5BI/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP","B09NR47L5S","Color: Brown | Size: 6x3x1FT"
"Reviewed in the United States on March 26, 2023","Giacomo","yes","-","Fair value","Great price easy to assemble",5,"-","-","https://www.amazon.com/gp/customer-reviews/R2J8FODWQP1JQ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP","B09NR47L5S","Color: Brown | Size: 6x3x1FT"
"Reviewed in the United States on March 18, 2023","Nana 3","yes","-","Good quality and looks nice too","Good quality and looks very nice. Very sturdy once filled with soil.",5,"-","-","https://www.amazon.com/gp/customer-reviews/R2O2HUEGMNKB0D/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP","B09NR47L5S","Color: Brown | Size: 6x3x1FT"
"Reviewed in the United States on March 17, 2023","Robert Ridsdale","yes","-","Sturdy and easy to assemble","Garden bed is sturdy and takes time but is esy to assemble.",5,"-","-","https://www.amazon.com/gp/customer-reviews/R8FEGQ5FYXHHX/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP","-","-"
"Reviewed in the United States on March 8, 2023","Noemi","yes","-","Looks great","I love the look of the garden bed, it is exactly what I was looking for. It was easy to assemble",5,"-","-","https://www.amazon.com/gp/customer-reviews/RC161VVYR5WJ4/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP","B09NR47L5S","Color: Brown | Size: 6x3x1FT"
"Reviewed in the United States on March 20, 2023","Meredith SobelmanMeredith Sobelman","yes","-","Highly recommend!","Easy to put together - looks great!  Very pleased with purchase!",5,"https://m.media-amazon.com/images/I/61noPXaKTuL.jpg","-","https://www.amazon.com/gp/customer-reviews/R3EPMZ5DK7GFAT/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP","-","-"
"Reviewed in the United States on April 28, 2023","Michelle Ware","yes","-","I could use some improvement more stabilizer bars","As big as this that is, it could use more stabilizer bars otherwise, it’s nice a huge",3,"-","-","https://www.amazon.com/gp/customer-reviews/R1CV5LD4L08E3A/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP","B0BM61W2ZH","Color: Green | Size: 8x4x1FT"
"Reviewed in the United States on March 20, 2023","Ryan Sobelman","yes","-","Nice Addition to the Lawn","Easy setup and has a nice modern look",5,"-","-","https://www.amazon.com/gp/customer-reviews/R1KTDAPCU2HVZ0/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP","-","-"
"Reviewed in the United States on March 4, 2023","Pravy","yes","-","Very Sturdy and Beautiful","This Garden bed is made with sturdy material and has very high quality build. It looks beautiful with the wooden paint texture.",5,"-","-","https://www.amazon.com/gp/customer-reviews/R6VIGPXYDSP9M/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP","-","-"
"Reviewed in the United States on March 1, 2023","Alena HosliAlena Hosli","yes","-","Great Product","Easy assembly, great value, great quality and great selection. Will buy again from this company.",5,"https://m.media-amazon.com/images/I/81gxgzUeUCL.jpg , https://m.media-amazon.com/images/I/91+lOb45q7L.jpg , https://m.media-amazon.com/images/I/91-Cgz86a5L.jpg , https://m.media-amazon.com/images/I/91O1l+vs11L.jpg","-","https://www.amazon.com/gp/customer-reviews/R1NQOIN60NCW51/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP","-","-"
"Reviewed in the United States on February 20, 2023","Mark K.","yes","-","Nice wood tone","This fits perfectly where I put it and looks like like real wood. The double cross braces add extra strength.",5,"-","-","https://www.amazon.com/gp/customer-reviews/R6I8HPDINPMN1/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP","B09NR47L5S","Color: Brown | Size: 6x3x1FT"
"Reviewed in the United States on February 19, 2023","Braylyn Van Der Schans","yes","-","Excellent raised garden bed!","Excellent garden bed, I highly recommend this product. Came in and was easy to assemble and put together",5,"-","-","https://www.amazon.com/gp/customer-reviews/R2KAO0I30RPLYS/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP","-","-"
"Reviewed in the United States on February 19, 2023","Keri Bloom","yes","-","Early season gardening","Bed was easy to assemble and the value for the price was exactly what I was looking for.",5,"-","-","https://www.amazon.com/gp/customer-reviews/R3VFYE805USD0N/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BM5ZJWQP","B09NR47L5S","Color: Brown | Size: 6x3x1FT"
